"","title","company","city","organization","size","type","experience1","degree","size","minimumpay","maximumpay","logmeanpay","experience2","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop"
"6501","新媒体运营主管","深圳市前海小牛网络科技有限公司","深圳","创业公司","50-150人","金融/投资/证券",3,"本科","招聘1人",10000,14999,9.43344392249037,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6502","OQE工程师","深圳市麦克兄弟科技有限公司","深圳","民营公司","500-1000人","电子技术/半导体/集成电路",3,"大专","招聘1人",6500,9000,8.95544812234739,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6503","人事专员","深圳市天泉环保科技有限公司","深圳","民营公司","少于50人","环保",6,"大专","招聘3人",3500,5500,8.41183267575841,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"6504","Facebook、Google运营","深圳前海拓扑信息技术有限公司","深圳","民营公司","少于50人","互联网/电子商务",2,"大专","招聘8人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6505","天猫淘宝推广专员","深圳市依新意时尚服饰有限公司","深圳","民营公司","少于50人","服装/纺织/皮革",2,"大专","招聘若干人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6506","运营总监","时代际客（深圳）软件有限公司","深圳","外资","50-150人","互联网/电子商务",6,"本科","招聘1人",20000,24999,10.0212483657234,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"6507","跟单人员 (职位编号：2)","深圳市登星光电科技有限公司","深圳","民营公司","50-150人","电子技术/半导体/集成电路",1,"大专","招聘2人",3333.33333333333,4166.66666666667,8.22951111896446,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"6508","采购跟单","深圳市迈凯乐贸易有限公司","深圳","民营公司","50-150人","贸易/进出口",0,"大专","招聘3人",3000,6000,8.41183267575841,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6509","速卖通主管/速卖通销售/亚马逊主管/亚马逊销售 (职位编号：008)","深圳市前海雅酷科技有限公司","深圳","民营公司","50-150人","贸易/进出口",2,"大专","招聘10人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6510","市场助理 (职位编号：GL006)","深圳市谷乐时光科技有限公司","深圳","民营公司","少于50人","互联网/电子商务",2,"大专","招聘1人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6511","网络推广","深圳市百丽芳实业有限公司","深圳","合资","50-150人","石油/化工/矿产/地质",2,"无","招聘1人",5000,6666.66666666667,8.6713438712435,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6512","品质主管","深圳市福鑫电子有限公司","深圳","民营公司","150-500人","电子技术/半导体/集成电路",0,"中专","招聘1人",4000,6500,8.56598335558567,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6513","市场助理","赫德国际物流有限公司","深圳","民营公司","少于50人","交通/运输/物流",0,"本科","招聘1人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6514","阿里淘宝运营专员","深圳市祥茂印刷制品有限公司","深圳","民营公司","50-150人","印刷/包装/造纸",0,"无","招聘5人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6515","急招 人事招聘专员（深圳总部）","深圳新世界进修中心","深圳","民营公司","1000-5000人","教育/培训/院校",2,"大专","招聘1人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6516","手游数据运营","深圳市蛙蛙互娱信息技术服务有限公司","深圳","民营公司","150-500人","网络游戏",2,"大专","招聘1人",6000,7999,8.85359399691488,"1-2年",0,0,1,0,0,0,0,0,0,0,0,0
"6517","股票/期货/外汇操盘手","深圳市宏华实业投资有限公司","深圳","民营公司","50-150人","金融/投资/证券",0,"无","招聘15人",6000,10000,8.98719682066197,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6518","产品经理","中泰证券股份有限公司广东分公司","深圳","上市公司","150-500人","金融/投资/证券",3,"本科","招聘若干人",33333.3333333333,41666.6666666667,10.5320962119585,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6519","风险管理总监","深圳钱爸爸财富管理有限公司","深圳","民营公司","500-1000人","金融/投资/证券",6,"本科","招聘1人",20000,35000,10.2219412836547,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"6520","哥弟集团高薪诚聘财务出纳","哥弟/阿玛施（女装）","深圳","民营公司","500-1000人","服装/纺织/皮革",1,"大专","招聘1人",5000,7000,8.69951474821019,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6521","業務","富士康科技集团正一特殊材料","深圳","外资","10000人以上","石油/化工/矿产/地质",1,"大专","招聘1人",4500,5500,8.51719319141624,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6522","法语客服/法语翻译/法语编辑/法语网络推广专员","深圳市聚友电子商务有限公司","深圳","民营公司","少于50人","互联网/电子商务",0,"大专","招聘4人",4000,6000,8.51719319141624,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6523","软件测试工程师","深圳市网新新思软件有限公司","深圳","上市公司","150-500人","计算机服务(系统、数据服务、维修)",2,"本科","招聘10人",8000,9999,9.10492429921953,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6524","公司扩招、高薪诚聘商务顾问、想挑战  够胆就来","深圳市文艺复兴商务服务有限公司","深圳","民营公司","150-500人","专业服务(咨询、人力资源、财会)",0,"大专","招聘8人",8000,9999,9.10492429921953,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6525","跨境电商产品开发专员/经理 亚马逊/速卖通电商采购","深圳市明讯数码科技有限公司","深圳","外资","50-150人","贸易/进出口",2,"大专","招聘1人",5000,10000,8.9226582995244,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6526","期货及衍生品程序化交易金融工程师","深圳市金阳投资管理有限公司","深圳","民营公司","少于50人","金融/投资/证券",0,"本科","招聘2人",15000,19999,9.76992758807486,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6527","人事主管","深圳市中央大厨房物流配送有限公司","深圳","民营公司","500-1000人","批发/零售",3,"本科","招聘1人",6000,7000,8.77955745588373,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6528","广告产品经理","深圳飞猪网络科技有限公司","深圳","民营公司","少于50人","互联网/电子商务",3,"大专","招聘若干人",15000,19999,9.76992758807486,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6529","服装跟单QC","深圳华域佳泰纺织科技有限公司","深圳","民营公司","少于50人","服装/纺织/皮革",3,"中专","招聘1人",3000,4499,8.22937777674144,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6530","网络营销经理","深圳市奥凯软件有限公司","深圳","民营公司","50-150人","计算机软件",3,"本科","招聘1人",8000,12000,9.21034037197618,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6531","淘宝、天猫运营管理","深圳市明新能科技有限公司","深圳","民营公司","150-500人","贸易/进出口",3,"大专","招聘1人",8000,9999,9.10492429921953,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6532","产品设计师（包袋）","深圳市恒悦声实业有限公司","深圳","民营公司","150-500人","影视/媒体/艺术/文化传播",3,"本科","招聘1人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6533","亚马逊专员","深圳盛红科技发展有限公司","深圳","民营公司","少于50人","互联网/电子商务",0,"大专","招聘9人",3000,5000,8.29404964010203,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6534","行政人事专员/主管","ATDesignoffice设计事务所","深圳","外资","少于50人","家居/室内设计/装潢",3,"大专","招聘1人",6000,8000,8.85366542803745,"3-4年",0,0,1,0,0,0,0,0,0,0,0,0
"6535","高级运营","深圳市焱森巴巴科技有限公司","深圳","民营公司","50-150人","互联网/电子商务",2,"大专","招聘若干人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6536","机器视觉开发工程师","深圳市博辉特科技有限公司","深圳","民营公司","150-500人","电子技术/半导体/集成电路",3,"本科","招聘2人",10000,20000,9.61580548008435,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6537","产品经理","深圳市软银赛富科技有限公司","深圳","民营公司","50-150人","互联网/电子商务",3,"本科","招聘1人",20000,24999,10.0212483657234,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6538","招商经理","深圳前海恒基泰富股权投资基金管理有限公司","深圳","民营公司","150-500人","金融/投资/证券",0,"本科","招聘若干人",8000,9999,9.10492429921953,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6539","Amazon 亚马逊运营专员/业务员","深圳市富威盛电子有限公司","深圳","民营公司","少于50人","贸易/进出口",2,"大专","招聘3人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6540","天猫运营助理/京东运营/运营助理","深圳小米粒网络科技有限公司","深圳","民营公司","50-150人","互联网/电子商务",0,"大专","招聘2人",3500,8000,8.6569551337914,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6541","电子商务经理/主管","深圳市晋年贸易有限公司","深圳","民营公司","500-1000人","快速消费品(食品、饮料、化妆品)",2,"大专","招聘1人",8000,9999,9.10492429921953,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6542","B2C产品开发员 亚马逊 ebay产品开发","深圳红狼网络科技有限公司","深圳","民营公司","50-150人","贸易/进出口",0,"大专","招聘3人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6543","新媒体推广","深圳市十足网络科技有限公司","深圳","民营公司","少于50人","互联网/电子商务",0,"无","招聘2人",4000,8000,8.69951474821019,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6544","自媒体高级写手(资深文案）","深圳市牛商网络股份有限公司","深圳","上市公司","500-1000人","互联网/电子商务",6,"本科","招聘1人",10000,14999,9.43344392249037,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"6545","电商活动运营专员","世贸通科技电子商务（深圳）有限公司","深圳","民营公司","50-150人","金融/投资/证券",3,"大专","招聘1人",6000,8000,8.85366542803745,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6546","销售工程师（华东区）","深圳中科讯联科技股份有限公司","深圳","民营公司","50-150人","通信/电信/网络设备",1,"大专","招聘若干人",3500,5500,8.41183267575841,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6547","SDK技术运营专员","深圳市理增科技有限公司","深圳","民营公司","50-150人","互联网/电子商务",0,"大专","招聘1人",6000,7999,8.85359399691488,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6548","[急] Amazon亚马逊 外贸电商 西班牙语 销售/店长/主管","深圳市奥盛达科技有限公司","深圳","民营公司","少于50人","互联网/电子商务",0,"大专","招聘2人",5000,10000,8.9226582995244,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6549","Facebook广告投放","深圳市创世互动科技有限公司","深圳","民营公司","150-500人","网络游戏",0,"本科","招聘1人",8000,9999,9.10492429921953,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"6550","速卖通运营专员","深圳市乐洋贸易发展有限公司","深圳","民营公司","少于50人","贸易/进出口",2,"大专","招聘5人",4000,8999,8.77948052984807,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6551","SEO专员","广东鑫阳供应链管理有限公司","深圳","民营公司","50-150人","贸易/进出口",0,"大专","招聘1人",3000,4499,8.22937777674144,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6552","BD经理","深圳市享多多网络技术有限公司","深圳","民营公司","150-500人","互联网/电子商务",3,"大专","招聘3人",7000,15000,9.30565055178051,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6553","亚马逊运营","深圳市爱德思创科技有限公司","深圳","民营公司","150-500人","互联网/电子商务",2,"大专","招聘若干人",7500,12000,9.18502256399189,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6554","产品经理","深圳市资本在线金融信息服务有限公司","深圳","民营公司","50-150人","互联网/电子商务",3,"本科","招聘若干人",12500,16666.6666666667,9.58763460311765,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6555","ebay/亚马逊销售（德语）","深圳爱淘城网络科技股份有限公司","深圳","民营公司","150-500人","互联网/电子商务",1,"大专","招聘若干人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6556","微信运营助理文案策划","深圳市勤瀚堂电子商务有限公司","深圳","民营公司","少于50人","互联网/电子商务",0,"大专","招聘2人",4500,5999,8.565888112955,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6557","产品经理","深圳市前海转运四方现代物流有限公司","深圳","民营公司","150-500人","交通/运输/物流",0,"大专","招聘2人",8000,9999,9.10492429921953,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"6558","网站营运专员  网络推广专员","华朗三维技术（深圳）有限公司","深圳","民营公司","50-150人","仪器仪表/工业自动化",1,"大专","招聘2人",3000,4499,8.22937777674144,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6559","在线教育产品策划","深圳市传世嘉业企业管理咨询服务有限公司","深圳","民营公司","50-150人","专业服务(咨询、人力资源、财会)",0,"大专","招聘1人",5000,10000,8.9226582995244,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
"6560","大客户销售","“前程无忧”51job.com（深圳）","深圳","外资","500-1000人","互联网/电子商务",3,"本科","招聘3人",10000,20000,9.61580548008435,"3-4年",0,0,1,0,0,0,0,0,0,0,0,0
"6561","产品经理-上市公司互联网项目","深圳田田圈互联生态有限公司","深圳","上市公司","150-500人","互联网/电子商务",3,"本科","招聘3人",20000,24999,10.0212483657234,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6562","采购专员/助理","广州凡拓数字创意科技股份有限公司深圳分公司","深圳","民营公司","50-150人","影视/媒体/艺术/文化传播",2,"大专","招聘1人",4500,5999,8.565888112955,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6563","餐厅主任","深圳小巴哥餐饮管理有限公司","深圳","民营公司","50-150人","餐饮业",1,"高中","招聘5人",3600,4000,8.24275634571448,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6564","天猫运营 (职位编号：002)","深圳市优登仕科技有限公司","深圳","民营公司","50-150人","批发/零售",3,"大专","招聘3人",6000,7999,8.85359399691488,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6565","助理研究员","深圳市三胜投资咨询有限公司","深圳","民营公司","50-150人","专业服务(咨询、人力资源、财会)",0,"无","招聘3人",4500,5999,8.565888112955,"无经验要求",0,0,1,0,0,0,0,0,0,0,0,0
"6566","总账会计","深圳保宏电子商务综合服务有限公司","深圳","合资","150-500人","互联网/电子商务",6,"本科","招聘2人",6666.66666666667,8333.33333333333,8.9226582995244,"5-6年",0,0,0,0,0,0,0,0,0,0,0,0
"6567","seo网络推广经理/seo搜索引擎优化经理","千佰特科技有限公司","深圳","民营公司","50-150人","互联网/电子商务",2,"大专","招聘2人",6000,7999,8.85359399691488,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6568","房地产研究员","深圳市龙房地土地房地产评估咨询有限公司","深圳","民营公司","150-500人","专业服务(咨询、人力资源、财会)",1,"硕士","招聘2人",4500,5999,8.565888112955,"1-2年",0,1,0,0,0,0,0,0,0,0,0,0
"6569","游戏服务器Java开发工程师","深圳市六一网络科技有限公司","深圳","民营公司","50-150人","网络游戏",2,"大专","招聘若干人",10000,14999,9.43344392249037,"1-2年",0,0,0,0,0,1,1,0,0,0,0,0
"6570","运营分析主管（总公司）","深圳第一亚太物业管理有限公司","深圳","合资","1000-5000人","物业管理/商业中心",3,"本科","招聘若干人",8000,9999,9.10492429921953,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6571","咨询顾问/高级咨询顾问","上海安硕信息技术股份有限公司","深圳","上市公司","1000-5000人","计算机软件",1,"本科","招聘10人",6000,12000,9.10497985631836,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6572","网络运营推广经理","深圳旭飞出入境咨询有限公司","深圳","民营公司","50-150人","专业服务(咨询、人力资源、财会)",3,"本科","招聘1人",10000,15000,9.43348392329039,"3-4年",0,0,0,0,0,0,0,0,0,0,0,0
"6573","网络推广","深圳市德诚旺科技有限公司","深圳","民营公司","50-150人","原材料和加工",2,"高中","招聘2人",3000,5000,8.29404964010203,"1-2年",0,0,0,0,0,0,0,0,0,0,0,0
"6574","采购经理","广东高乐玩具股份有限公司深圳分公司","深圳","上市公司","1000-5000人","快速消费品(食品、饮料、化妆品)",0,"大专","招聘若干人",3800,5000,8.38935981990635,"无经验要求",0,0,0,0,0,0,0,0,0,0,0,0
